,Symbol,Name,Industry,IndustryCode
3837,GTEC,Greenland Technologies Holding Corp,자동차 및 자동차 부품,531010
3838,VEEE,Twin Vee PowerCats Co,레저 상품,532050
3839,GURE,Gulf Resources Inc,화학,511010
3840,CGTX,Cognition Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3841,CYAD,Celyad Oncology SA ADR,생명과학 및 메디컬 리서치,562020
3842,MYT,Urban Tea Inc,식품 및 약품소매,543010
3843,MARK,Remark Holdings Inc,소프트웨어 및 IT서비스,572010
3844,AVRO,AVROBIO Inc,생명과학 및 메디컬 리서치,562020
3845,BRLI,Brilliant Acquisition Corp,기타 금융업,556010
3846,PNBK,Patriot National Bancorp Inc,은행,551010
3847,PPBT,Purple Biotech Ltd ADR,생명과학 및 메디컬 리서치,562020
3848,MBNKP,Medallion Bank Fixed to Floating Rate Non Cumulative Perpetual Pref Shs Series F,은행,551010
3849,APDN,Applied DNA Sciences Inc,화학,511010
3850,AVTX,Avalo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3851,VTGN,VistaGen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3852,AEI,Alset Ehome International Inc,건설 및 엔지니어링,522010
3853,SBIG,springbig Holdings Inc,전문 및 상업 서비스,522030
3854,UIHC,United Insurance Holdings Corp,보험,553010
3855,TRKA,Troika Media Group Inc,미디어 및 출판,533020
3856,BRFH,Barfresh Food Group Inc,음료,541010
3857,TACT,TransAct Technologies Inc,"컴퓨터, 전화 및 가전제품",571060
3858,VJET,Voxeljet AG ADR,사무기기,571050
3859,ACXP,Acurx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3860,GANX,Gain Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3861,AGMH,AGM Group Holdings Inc Class A,소프트웨어 및 IT서비스,572010
3862,SYPR,Sypris Solutions Inc,자동차 및 자동차 부품,531010
3863,MTEX,Mannatech Inc,식품 및 담배,541020
3864,BSGM,Biosig Technologies Inc,헬스케어 장비 및 용품,561010
3865,VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
3866,VLCN,Volcon Inc,자동차 및 자동차 부품,531010
3867,CNNB,Cincinnati Bancorp Inc,은행,551010
3868,CCEL,Cryo-Cell International Inc,헬스케어 업체 및 서비스,561020
3869,ELDN,Eledon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3870,GRCYU,Greencity Acquisition Units,기타 금융업,556010
3871,CASI,CASI Pharmaceuticals Inc,제약,562010
3872,MYNA,Mynaric AG ADR,커뮤니케이션 및 네트워킹,571020
3873,INAB,IN8BIO  Inc.,생명과학 및 메디컬 리서치,562020
3874,COCP,Cocrystal Pharma Inc,제약,562010
3875,CBRGU,Chain Bridge I Units,기타 금융업,556010
3876,NYMX,Nymox Pharmaceutical Corp,생명과학 및 메디컬 리서치,562020
3877,GLYC,GlycoMimetics Inc,생명과학 및 메디컬 리서치,562020
3878,AFIB,Acutus Medical Inc,헬스케어 장비 및 용품,561010
3879,HTCR,HeartCore Enterprises Inc,소프트웨어 및 IT서비스,572010
3880,ORGS,Orgenesis Inc,헬스케어 장비 및 용품,561010
3881,IRIX,IRIDEX Corp,헬스케어 장비 및 용품,561010
3882,CNEY,CN Energy Group Inc Class A,화학,511010
3883,UBX,UNITY Biotechnology Inc,생명과학 및 메디컬 리서치,562020
3884,DERM,Journey Medical Corp,제약,562010
3885,DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
3886,GBNH,Greenbrook TMS Inc,헬스케어 업체 및 서비스,561020
3887,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
3888,PMN,ProMIS Neurosciences Inc,생명과학 및 메디컬 리서치,562020
3889,DTEA,DAVIDsTEA Inc,식품 및 약품소매,543010
3890,CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
3891,FNGR,FingerMotion Inc,소프트웨어 및 IT서비스,572010
3892,KINS,Kingstone Companies Inc,보험,553010
3893,TARA,Protara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3894,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3895,OCG,Oriental Culture Holding Ltd,미디어 및 출판,533020
3896,DRCT,Direct Digital Holdings Inc Class A,전문 및 상업 서비스,522030
3897,STKH,Steakholder Foods Ltd ADR,식품 및 담배,541020
3898,CABA,Cabaletta Bio Inc,생명과학 및 메디컬 리서치,562020
3899,BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
3900,CLVR,Clever Leaves Holdings Inc,식품 및 담배,541020
3901,IMBI,iMedia Brands Inc Class A,전문품 상점,534030
3902,ACST,Acasti Pharma Inc Class A,제약,562010
3903,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3904,UPTDU,TradeUP Acquisition Units,기타 금융업,556010
3905,ECOR,electroCore  Inc.,헬스케어 장비 및 용품,561010
3906,CTHR,Charles & Colvard Ltd,섬유 및 의류,532020
3907,TRVN,Trevena Inc,생명과학 및 메디컬 리서치,562020
3908,FTEK,Fuel Tech Inc,전문 및 상업 서비스,522030
3909,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3910,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3911,MSVB,Mid-Southern Bancorp Inc,은행,551010
3912,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3913,ALR,Alerislife Inc,헬스케어 업체 및 서비스,561020
3914,JWEL,Jowell Global Ltd,다양한 소매업,534020
3915,ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
3916,SANW,S&W Seed Co,식품 및 담배,541020
3917,FTFT,Future Fintech Group Inc,핀테크,573010
3918,GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
3919,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3920,DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
3921,BBGI,Beasley Broadcast Group Inc Class A,미디어 및 출판,533020
3922,BTTX,Better Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3923,ONCR,Oncorus Inc,생명과학 및 메디컬 리서치,562020
3924,HUGE,FSD Pharma Inc Class B,생명과학 및 메디컬 리서치,562020
3925,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3926,MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
3927,GRTX,Galera Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3928,USIO,Usio Inc,전문 및 상업 서비스,522030
3929,MCLD,mCloud Technologies Corp,소프트웨어 및 IT서비스,572010
3930,TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
3931,CYCN,Cyclerion Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3932,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3933,LABP,Landos Biopharma Inc,생명과학 및 메디컬 리서치,562020
3934,NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
3935,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3936,LUCY,Innovative Eyewear Inc,헬스케어 장비 및 용품,561010
3937,SLGG,Super League Gaming  Inc.,소프트웨어 및 IT서비스,572010
3938,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
3939,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3940,PLUR,Pluri Inc,생명과학 및 메디컬 리서치,562020
3941,LBPS,4D Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3942,KRKR,36Kr Holdings Inc ADR,전문 및 상업 서비스,522030
3943,CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
3944,ATNF,180 Life Sciences Corp,생명과학 및 메디컬 리서치,562020
3945,POWWP,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,우주항공 및 국방,521010
3946,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3947,CNET,ZW Data Action Technologies Inc,미디어 및 출판,533020
3948,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3949,NTRB,Nutriband Inc,헬스케어 장비 및 용품,561010
3950,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3951,DALN,Dallasnews Corp Series A,미디어 및 출판,533020
3952,ELOX,Eloxx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3953,DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
3954,VINC,Vincerx Pharma Inc,생명과학 및 메디컬 리서치,562020
3955,KAVL,Kaival Brands Innovations Group Inc,식품 및 약품소매,543010
3956,SPRO,Spero Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3957,PBBK,PB Bankshares Inc,은행,551010
3958,RBCN,Rubicon Technology Inc,메탈&마이닝,512010
3959,CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3960,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
3961,XOMAO,XOMA Depositary Shares Rep 8 375 Cum Pref Shs Series B,생명과학 및 메디컬 리서치,562020
3962,HTIA,HEALTHCARE Perpetual Pref Shs Series A,주택 및 상업용 리츠,601020
3963,MF,Missfresh Ltd ADR,소프트웨어 및 IT서비스,572010
3964,IPW,iPower Inc,소프트웨어 및 IT서비스,572010
3965,ITRM,Iterum Therapeutics PLC,생명과학 및 메디컬 리서치,562020
3966,EBET,Ebet Inc,호텔 및 엔터테인먼트,533010
3967,HGEN,Humanigen Inc,제약,562010
3968,SOHOB,Sotherly Hotels 8.0% Cumulative Redeemable Perpetual Pref Shs Series B,주택 및 상업용 리츠,601020
3969,DWSN,Dawson Geophysical Co,오일 및 가스 장비 및 서비스,501030
3970,UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
3971,FGBIP,First Guaranty Bancshares 6.75 Dep Shs Rep Non Cumulative Perpetual Prf Shs,은행,551010
3972,KTTA,Pasithea Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3973,SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
3974,CLRB,Cellectar Biosciences Inc,제약,562010
3975,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3976,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3977,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3978,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3979,IDAI,T Stamp Inc Class A,소프트웨어 및 IT서비스,572010
3980,CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
3981,QTT,Qutoutiao Inc ADR,소프트웨어 및 IT서비스,572010
3982,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3983,NBEV,Newage Inc,음료,541010
3984,ABIO,ARCA Biopharma Inc,생명과학 및 메디컬 리서치,562020
3985,AIKI,Aikido Pharma Inc,생명과학 및 메디컬 리서치,562020
3986,FKWL,Franklin Wireless Corp,커뮤니케이션 및 네트워킹,571020
3987,GWAV,Greenwave Technology Solutions Inc,전문 및 상업 서비스,522030
3988,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3989,NCTY,The9 Ltd ADR,소프트웨어 및 IT서비스,572010
3990,AZRX,AzurRx BioPharma Inc,제약,562010
3991,BTOG,Bit Origin Ltd,핀테크,573010
3992,USAU,US Gold Corp,메탈&마이닝,512010
3993,IMCC,IM Cannabis Corp,제약,562010
3994,GCTK,GlucoTrack Inc,헬스케어 장비 및 용품,561010
3995,DGHI,Digihost Technology Inc,핀테크,573010
3996,ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3997,WVVI,Willamette Valley Vineyards Inc,음료,541010
3998,RNWK,RealNetworks Inc,소프트웨어 및 IT서비스,572010
3999,AGFY,Agrify Corp,식품 및 담배,541020
4000,DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
4001,STRN,Stran & Company Inc,미디어 및 출판,533020
4002,ZKIN,ZK International Group Co Ltd,주택건설,532030
4003,DPRO,Draganfly Inc,우주항공 및 국방,521010
4004,JCSE,JE Cleantech Holdings Ltd,레저 상품,532050
4005,QK,Q&K International Group Ltd ADR,부동산 운영 관리,601010
4006,CLBS,Caladrius Biosciences Inc,생명과학 및 메디컬 리서치,562020
4007,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
4008,MOXC,Moxian (BVI) Inc,소프트웨어 및 IT서비스,572010
4009,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
4010,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
4011,EDSA,Edesa Biotech Inc,생명과학 및 메디컬 리서치,562020
4012,SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,주택 및 상업용 리츠,601020
4013,BCDA,BioCardia Inc,생명과학 및 메디컬 리서치,562020
4014,BTB,Bit Brother Ltd Class A,식품 및 약품소매,543010
4015,FFHL,Fuwei Films (Holdings) Co Ltd,화학,511010
4016,WAVD,Wavedancer Inc,소프트웨어 및 IT서비스,572010
4017,MRKR,Marker Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4018,OST,Ostin Technology Group Co Ltd,전자 장비 및 부품,571040
4019,AGLE,Aeglea Bio Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4020,BSFC,Blue Star Foods Corp,식품 및 담배,541020
4021,VQS,Viq Solutions Inc,소프트웨어 및 IT서비스,572010
4022,NXTP,Nextplay Technologies Inc,소프트웨어 및 IT서비스,572010
4023,IMMX,Immix Biopharma Inc,생명과학 및 메디컬 리서치,562020
4024,ANGN,Angion Biomedica Corp,생명과학 및 메디컬 리서치,562020
4025,IMRA,Imara Inc,생명과학 및 메디컬 리서치,562020
4026,EQOS,Eqonex Ltd,핀테크,573010
4027,NEXI,Neximmune Inc,생명과학 및 메디컬 리서치,562020
4028,BTX,Brooklyn Immunotherapeutics Inc,생명과학 및 메디컬 리서치,562020
4029,FRGAP,Franchise Group 7.50 Cumulative Perpetual Pref Shs Series A,전문품 상점,534030
4030,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
4031,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
4032,DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
4033,CNTX,Context Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4034,CLAY,Chavant Capital Acquisition Corp,기타 금융업,556010
4035,GLBZ,Glen Burnie Bancorp,은행,551010
4036,BIOL,BIOLASE Inc,헬스케어 장비 및 용품,561010
4037,ELEV,Elevation Oncology Inc,생명과학 및 메디컬 리서치,562020
4038,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
4039,ABVC,ABVC Biopharma Inc,생명과학 및 메디컬 리서치,562020
4040,BANFP,BancFirst 7.2% Cumulative Pref Shs,은행,551010
4041,SGRP,SPAR Group Inc,미디어 및 출판,533020
4042,SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
4043,FOXW,FoxWayne Enterprises Acquisition Corp Class A,기타 금융업,556010
4044,TUEM,Tuesday Morning Corp,다양한 소매업,534020
4045,PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
4046,AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
4047,SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
4048,CUBA,Herzfeld Caribbean Basin Closed Fund,다양한 금융서비스,555010
4049,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,소프트웨어 및 IT서비스,572010
4050,TRIB,Trinity Biotech PLC ADR Class A,헬스케어 장비 및 용품,561010
4051,WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
4052,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
4053,EDUC,Educational Development Corp,미디어 및 출판,533020
4054,WVFC,W V S Financial Corp,은행,551010
4055,OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,다양한 금융서비스,555010
4056,NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
4057,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
4058,YOTA,Yotta Acquisition Corp,기타 금융업,556010
4059,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
4060,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
4061,QTNT,Quotient Ltd,제약,562010
4062,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
4063,EFTR,eFFECTOR Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4064,GBNY,Generations Bancorp NY Inc,은행,551010
4065,CRBP,Corbus Pharmaceuticals Holdings Inc,생명과학 및 메디컬 리서치,562020
4066,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
4067,FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
4068,ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
4069,SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
4070,TNON,Tenon Medical Inc,헬스케어 장비 및 용품,561010
4071,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
4072,HCTI,Healthcare Triangle Inc,소프트웨어 및 IT서비스,572010
4073,SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,주택 및 상업용 리츠,601020
4074,NXPL,NextPlat Corp,소프트웨어 및 IT서비스,572010
4075,NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4076,VISL,Vislink Technologies Inc,커뮤니케이션 및 네트워킹,571020
4077,AHG,Akso Health Group ADR,소프트웨어 및 IT서비스,572010
4078,MICS,Singing Machine Company Inc,"컴퓨터, 전화 및 가전제품",571060
4079,VVOS,Vivos Therapeutics Inc,헬스케어 장비 및 용품,561010
4080,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
4081,PLXP,PLx Pharma Inc,제약,562010
4082,AGRI,AgriFORCE Growing Systems Ltd,제약,562010
4083,AEZS,Aeterna Zentaris Inc,생명과학 및 메디컬 리서치,562020
4084,NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
4085,LEGAU,Lead Edge Growth Opportunities Units,기타 금융업,556010
4086,VERO,Venus Concept Inc,헬스케어 장비 및 용품,561010
4087,BNSO,Bonso Electronics International Inc,전자 장비 및 부품,571040
4088,BFRI,Biofrontera Inc,제약,562010
4089,ARAV,Aravive Inc,생명과학 및 메디컬 리서치,562020
4090,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
4091,TPST,Tempest Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4092,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
4093,ONTX,Onconova Therapeutics Inc,제약,562010
4094,DRUG,Bright Minds Biosciences Inc,생명과학 및 메디컬 리서치,562020
4095,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
4096,HALL,Hallmark Financial Services Inc,보험,553010
4097,MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,은행,551010
4098,LEVLP,Level One Bancorp  Depositary Shares 1 100th 7 50 Non Cumulative Perpetual,은행,551010
4099,ONVO,Organovo Holdings Inc,생명과학 및 메디컬 리서치,562020
4100,DATS,DatChat Inc,소프트웨어 및 IT서비스,572010
4101,ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4102,FGI,FGI Industries Ltd,전문품 상점,534030
4103,HYRE,HyreCar Inc,운송업,524060
4104,INPX,Inpixon,소프트웨어 및 IT서비스,572010
4105,XPON,Expion360 Inc,"건설장비 및 대형차, 기차, 배",521020
4106,SIOX,Sio Gene Therapies Inc,제약,562010
4107,VVPR,VivoPower International PLC,전기 유틸리티,591010
4108,CHNR,China Natural Resources Inc,수도 유틸리티,591030
4109,PEGY,Pineapple Energy Inc,전기 유틸리티,591010
4110,CEMI,Chembio Diagnostics Inc,제약,562010
4111,KZIA,Kazia Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4112,XOMAP,XOMA 8 625 Cum Prpl Prf Shs Series A,생명과학 및 메디컬 리서치,562020
4113,PETV,PetVivo Holdings Inc,헬스케어 장비 및 용품,561010
4114,AKAN,Akanda Corp,제약,562010
4115,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
4116,FAMI,Farmmi Inc,식품 및 담배,541020
4117,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4118,TLIS,Talis Biomedical Corp,생명과학 및 메디컬 리서치,562020
4119,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4120,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
4121,MTBCO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,소프트웨어 및 IT서비스,572010
4122,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
4123,OPHC,OptimumBank Holdings Inc,은행,551010
4124,SGBX,SG Blocks Inc,주택건설,532030
4125,GNLN,Greenlane Holdings Inc Class A,식품 및 약품소매,543010
4126,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
4127,MDJH,MDJM Ltd,부동산 운영 관리,601010
4128,VGFC,Very Good Food Company Inc,식품 및 담배,541020
4129,OPGN,OpGen Inc,생명과학 및 메디컬 리서치,562020
4130,BTCS,BTCS Inc,전문 및 상업 서비스,522030
4131,SLHG,Skylight Health Group Inc,헬스케어 업체 및 서비스,561020
4132,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
4133,ASPU,Aspen Group Inc,교육서비스,631010
4134,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
4135,CREG,Smart Powerr Corp,재생에너지,502010
4136,AVCT,American Virtual Cloud Technologies Inc,소프트웨어 및 IT서비스,572010
4137,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
4138,GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
4139,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4140,CNFR,Conifer Holdings Inc,보험,553010
4141,APTX,Aptinyx Inc,제약,562010
4142,SBFM,Sunshine Biopharma Inc,제약,562010
4143,ASTC,Astrotech Corp,우주항공 및 국방,521010
4144,FEMY,Femasys Inc,헬스케어 장비 및 용품,561010
4145,CALA,Calithera Biosciences Inc,제약,562010
4146,ASNS,Actelis Networks Inc,건설 및 엔지니어링,522010
4147,OTIC,Otonomy Inc,생명과학 및 메디컬 리서치,562020
4148,QH,Quhuo Ltd ADR,화물 및 물류 서비스,524050
4149,XELB,Xcel Brands Inc,미디어 및 출판,533020
4150,KALA,Kala Pharmaceuticals Inc,제약,562010
4151,BRQS,Borqs Technologies Inc,소프트웨어 및 IT서비스,572010
4152,CARV,Carver Bancorp Inc,은행,551010
4153,VYNT,Vyant Bio Inc,생명과학 및 메디컬 리서치,562020
4154,NRSN,Neurosense Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4155,CSCW,Color Star Technology Co Ltd,교육서비스,631010
4156,MNPR,Monopar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4157,RKDA,Arcadia Biosciences Inc,화학,511010
4158,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
4159,MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
4160,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4161,TYDE,Cryptyde Inc,핀테크,573010
4162,WNW,Meiwu Technology Co Ltd,다양한 소매업,534020
4163,CYTH,Cyclo Therapeutics Inc,제약,562010
4164,IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
4165,ALF,Alfi Inc,소프트웨어 및 IT서비스,572010
4166,NCRA,Nocera Inc,전문 및 상업 서비스,522030
4167,TTNP,Titan Pharmaceuticals Inc,제약,562010
4168,AUVI,Applied UV Inc,"건설장비 및 대형차, 기차, 배",521020
4169,BVXV,BiondVax Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
4170,SQFTP,Presidio Property Trus 9.375 Cumulative Redeemable Perpetual Cumulative,주택 및 상업용 리츠,601020
4171,DXYN,Dixie Group Inc Class A,가정용품,532040
4172,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4173,BJDX,Bluejay Diagnostics Inc,헬스케어 장비 및 용품,561010
4174,REED,Reed's Inc,음료,541010
4175,VIVK,Vivakor Inc,전문 및 상업 서비스,522030
4176,SGTX,Sigilon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4177,GMBL,Esports Entertainment Group Inc,소프트웨어 및 IT서비스,572010
4178,AGTC,Applied Genetic Technologies Corp,생명과학 및 메디컬 리서치,562020
4179,JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
4180,INDP,Indaptus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4181,RCON,Recon Technology Ltd Class A,오일 및 가스 장비 및 서비스,501030
4182,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
4183,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4184,MTCR,Metacrine Inc,생명과학 및 메디컬 리서치,562020
4185,SLNO,Soleno Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4186,GRAY,Graybug Vision Inc,생명과학 및 메디컬 리서치,562020
4187,APRE,Aprea Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4188,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
4189,RMTI,Rockwell Medical Inc,생명과학 및 메디컬 리서치,562020
4190,UK,Ucommune International Ltd Class A,부동산 운영 관리,601010
4191,ISPC,iSpecimen Inc,소프트웨어 및 IT서비스,572010
4192,UCL,Ucloudlink Group Inc ADR Class A,통신 서비스,574010
4193,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
4194,EZFL,EzFill Holdings Inc,오일 및 가스,501020
4195,AYLA,Ayala Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4196,RCRT,Recruiter.Com Group Inc,전문 및 상업 서비스,522030
4197,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
4198,IINN,Inspira Technologies Oxy BHN Ltd,헬스케어 장비 및 용품,561010
4199,IKT,Inhibikase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4200,SNAX,Stryve Foods Inc Class A,식품 및 담배,541020
4201,OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
4202,APVO,Aptevo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4203,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
4204,XRTX,XORTX Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4205,RNXT,RenovoRx Inc,헬스케어 장비 및 용품,561010
4206,ALRN,Aileron Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4207,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
4208,OCCIO,OFS Credit Company 6 125 Prf Series C,다양한 금융서비스,555010
4209,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4210,TOMZ,TOMI Environmental Solutions Inc,전문 및 상업 서비스,522030
4211,LFMDP,LifeMD 8.875 Cumulative Perpetual Pref Shs Series A,다양한 소매업,534020
4212,OTRK,Ontrak Inc,헬스케어 업체 및 서비스,561020
4213,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
4214,VYNE,Vyne Therapeutics Inc,제약,562010
4215,NDRA,ENDRA Life Sciences Inc,생명과학 및 메디컬 리서치,562020
4216,BPTS,Biophytis SA ADR,생명과학 및 메디컬 리서치,562020
4217,ATIF,ATIF Holdings Ltd,전문 및 상업 서비스,522030
4218,STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,헬스케어 업체 및 서비스,561020
